"date","event","rating","viewers","year","month","show"
2020-01-17,"WWE Friday Night SmackDown #1066",0,2580000,2020,1,"smackdown"
2020-01-10,"WWE Friday Night SmackDown #1065",0,2503000,2020,1,"smackdown"
2020-01-03,"WWE Friday Night SmackDown #1064",0,2418000,2020,1,"smackdown"
2019-12-27,"WWE Friday Night SmackDown #1063",0,2439000,2019,12,"smackdown"
2019-12-20,"WWE Friday Night SmackDown #1062",0,2414000,2019,12,"smackdown"
2019-12-13,"WWE Friday Night SmackDown #1061",0,2339000,2019,12,"smackdown"
2019-12-06,"WWE Friday Night SmackDown #1060",0,2446000,2019,12,"smackdown"
2019-11-29,"WWE Friday Night SmackDown #1059",0,2336000,2019,11,"smackdown"
2019-11-22,"WWE Friday Night SmackDown #1058",0,2600000,2019,11,"smackdown"
2019-11-15,"WWE Friday Night SmackDown #1057",0,2350000,2019,11,"smackdown"
2019-11-08,"WWE Friday Night SmackDown #1056",0,2617000,2019,11,"smackdown"
2019-11-01,"WWE Friday Night SmackDown #1055",0,2520000,2019,11,"smackdown"
2019-10-25,"WWE Friday Night SmackDown #1054",0,888000,2019,10,"smackdown"
2019-10-18,"WWE Friday Night SmackDown #1053",0,2441000,2019,10,"smackdown"
2019-10-11,"WWE Friday Night SmackDown #1052",0,2899000,2019,10,"smackdown"
2019-10-04,"WWE Friday Night SmackDown #1051",2.4,3888000,2019,10,"smackdown"
2019-09-24,"WWE SmackDown Live #1050",0,2099000,2019,9,"smackdown"
2019-09-10,"WWE SmackDown Live #1048",0,2061000,2019,9,"smackdown"
2019-09-03,"WWE SmackDown Live #1047",0,2130000,2019,9,"smackdown"
2019-08-27,"WWE SmackDown Live #1046",0,2088000,2019,8,"smackdown"
2019-08-20,"WWE SmackDown Live #1045",0,2142000,2019,8,"smackdown"
2019-08-13,"WWE SmackDown Live #1044",0,2164000,2019,8,"smackdown"
2019-08-06,"WWE SmackDown Live #1043",0,2088000,2019,8,"smackdown"
2019-07-30,"WWE SmackDown Live #1042",0,1911000,2019,7,"smackdown"
2019-07-23,"WWE SmackDown Live #1041",0,2162000,2019,7,"smackdown"
2019-07-16,"WWE SmackDown Live #1040",0,2122000,2019,7,"smackdown"
2019-07-09,"WWE SmackDown Live #1039",0,1853000,2019,7,"smackdown"
2019-07-02,"WWE SmackDown Live #1038",0,1890000,2019,7,"smackdown"
2019-06-25,"WWE SmackDown Live #1037",0,1921000,2019,6,"smackdown"
2019-06-18,"WWE SmackDown Live #1036",0,1859000,2019,6,"smackdown"
2019-06-11,"WWE SmackDown Live #1035",0,1930000,2019,6,"smackdown"
2019-06-04,"WWE SmackDown Live #1034",0,2016000,2019,6,"smackdown"
2019-05-28,"WWE SmackDown Live #1033",0,2072000,2019,5,"smackdown"
2019-05-21,"WWE SmackDown Live #1032",0,1983000,2019,5,"smackdown"
2019-05-14,"WWE SmackDown Live #1031",0,1827000,2019,5,"smackdown"
2019-05-07,"WWE SmackDown Live #1030",0,1931000,2019,5,"smackdown"
2019-04-30,"WWE SmackDown Live #1029",0,1833000,2019,4,"smackdown"
2019-04-23,"WWE SmackDown Live #1028",0,2072000,2019,4,"smackdown"
2019-04-16,"WWE SmackDown Live #1027",0,2219000,2019,4,"smackdown"
2019-04-09,"WWE SmackDown Live #1026",1.6,2199000,2019,4,"smackdown"
2019-04-02,"WWE SmackDown Live #1025",0,2141000,2019,4,"smackdown"
2019-03-26,"WWE SmackDown Live #1024",1.69,2393000,2019,3,"smackdown"
2019-03-19,"WWE SmackDown Live #1023",0,2208000,2019,3,"smackdown"
2019-03-12,"WWE SmackDown Live #1022",0,2198000,2019,3,"smackdown"
2019-03-05,"WWE SmackDown Live #1021",1.6,2155000,2019,3,"smackdown"
2019-02-26,"WWE SmackDown Live #1020",1.57,2150000,2019,2,"smackdown"
2019-02-19,"WWE SmackDown Live #1019",1.63,2269000,2019,2,"smackdown"
2019-02-12,"WWE SmackDown Live #1018",1.54,2034000,2019,2,"smackdown"
2019-02-05,"WWE SmackDown Live #1017",1.39,1841000,2019,2,"smackdown"
2019-01-29,"WWE SmackDown Live #1016",1.58,2137000,2019,1,"smackdown"
2019-01-22,"WWE SmackDown Live #1015",1.54,2142000,2019,1,"smackdown"
2019-01-15,"WWE SmackDown Live #1014",1.55,2143000,2019,1,"smackdown"
2019-01-08,"WWE SmackDown Live #1013",1.41,2032000,2019,1,"smackdown"
2019-01-01,"WWE SmackDown Live #1012",1.44,2091000,2019,1,"smackdown"
2018-12-25,"WWE SmackDown Live #1011",1.24,1904000,2018,12,"smackdown"
2018-12-18,"WWE SmackDown Live #1010",1.54,2214000,2018,12,"smackdown"
2018-12-11,"WWE SmackDown Live #1009",1.43,1977000,2018,12,"smackdown"
2018-12-04,"WWE SmackDown Live #1008",1.39,1948000,2018,12,"smackdown"
2018-11-27,"WWE SmackDown Live #1007",1.57,2264000,2018,11,"smackdown"
2018-11-20,"WWE SmackDown Live #1006",1.52,2150000,2018,11,"smackdown"
2018-11-13,"WWE SmackDown Live #1005",1.63,2312000,2018,11,"smackdown"
2018-11-06,"WWE SmackDown Live #1004",1.51,2088000,2018,11,"smackdown"
2018-10-30,"WWE SmackDown Live #1003",1.55,2110000,2018,10,"smackdown"
2018-10-23,"WWE SmackDown Live #1002",1.46,2087000,2018,10,"smackdown"
2018-10-16,"WWE SmackDown Live #1001",1.72,2545000,2018,10,"smackdown"
2018-10-09,"WWE SmackDown Live #1000",1.58,2135000,2018,10,"smackdown"
2018-10-02,"WWE SmackDown Live #999",1.52,2095000,2018,10,"smackdown"
2018-09-25,"WWE SmackDown Live #998",1.57,2193000,2018,9,"smackdown"
2018-09-18,"WWE SmackDown Live #997",1.65,2281000,2018,9,"smackdown"
2018-09-11,"WWE SmackDown Live #996",1.58,2229000,2018,9,"smackdown"
2018-09-04,"WWE SmackDown Live #995",1.68,2319000,2018,9,"smackdown"
2018-08-28,"WWE SmackDown Live #994",1.62,2350000,2018,8,"smackdown"
2018-08-21,"WWE SmackDown Live #993",1.72,2437000,2018,8,"smackdown"
2018-08-14,"WWE SmackDown Live #992",1.55,2189000,2018,8,"smackdown"
2018-08-07,"WWE SmackDown Live #991",1.6,2197000,2018,8,"smackdown"
2018-07-31,"WWE SmackDown Live #990",1.64,2401000,2018,7,"smackdown"
2018-07-24,"WWE SmackDown Live #989",1.62,2340000,2018,7,"smackdown"
2018-07-17,"WWE SmackDown Live #988",1.62,2293000,2018,7,"smackdown"
2018-07-10,"WWE SmackDown Live #987",1.59,2183000,2018,7,"smackdown"
2018-07-03,"WWE SmackDown Live #986",1.45,2013000,2018,7,"smackdown"
2018-06-26,"WWE SmackDown Live #985",1.54,2135000,2018,6,"smackdown"
2018-06-19,"WWE SmackDown Live #984",1.63,2315000,2018,6,"smackdown"
2018-06-12,"WWE SmackDown Live #983",1.56,2183000,2018,6,"smackdown"
2018-06-05,"WWE SmackDown Live #982",1.54,2138000,2018,6,"smackdown"
2018-05-29,"WWE SmackDown Live #981",1.57,2195000,2018,5,"smackdown"
2018-05-22,"WWE SmackDown Live #980",1.54,2195000,2018,5,"smackdown"
2018-05-15,"WWE SmackDown Live #979",1.64,2298000,2018,5,"smackdown"
2018-05-08,"WWE SmackDown Live #978",1.45,2293000,2018,5,"smackdown"
2018-05-01,"WWE SmackDown Live #977",1.66,2436000,2018,5,"smackdown"
2018-04-24,"WWE SmackDown Live #976",1.78,2549000,2018,4,"smackdown"
2018-04-17,"WWE SmackDown Live #975",1.99,2796000,2018,4,"smackdown"
2018-04-10,"WWE SmackDown Live #974",2.1,2952000,2018,4,"smackdown"
2018-04-03,"WWE SmackDown Live #973",1.74,2467000,2018,4,"smackdown"
2018-03-27,"WWE SmackDown Live #972",1.71,2576000,2018,3,"smackdown"
2018-03-20,"WWE SmackDown Live #971",1.96,2888000,2018,3,"smackdown"
2018-03-13,"WWE SmackDown Live #970",1.91,2771000,2018,3,"smackdown"
2018-03-06,"WWE SmackDown Live #969",1.71,2590000,2018,3,"smackdown"
2018-02-27,"WWE SmackDown Live #968",1.8,2692000,2018,2,"smackdown"
2018-02-20,"WWE SmackDown Live #967",1.72,2613000,2018,2,"smackdown"
2018-02-13,"WWE SmackDown Live #966",1.7,2449000,2018,2,"smackdown"
2018-02-06,"WWE SmackDown Live #965",1.75,2505000,2018,2,"smackdown"
2018-01-30,"WWE SmackDown Live #964",1.73,2509000,2018,1,"smackdown"
2018-01-23,"WWE SmackDown Live #963",1.77,2580000,2018,1,"smackdown"
2018-01-16,"WWE SmackDown Live #962",1.76,2603000,2018,1,"smackdown"
2018-01-09,"WWE SmackDown Live #961",1.76,2603000,2018,1,"smackdown"
2018-01-02,"WWE SmackDown Live #960",1.8,2720000,2018,1,"smackdown"
2017-12-26,"WWE SmackDown Live #959",1.76,2656000,2017,12,"smackdown"
2017-12-19,"WWE SmackDown Live #958",1.77,2578000,2017,12,"smackdown"
2017-12-12,"WWE SmackDown Live #957",1.72,2481000,2017,12,"smackdown"
2017-12-05,"WWE SmackDown Live #956",1.76,2493000,2017,12,"smackdown"
2017-11-28,"WWE SmackDown Live #955",1.86,2680000,2017,11,"smackdown"
2017-11-21,"WWE SmackDown Live #954",1.86,2662000,2017,11,"smackdown"
2017-11-14,"WWE SmackDown Live #953",1.86,2607000,2017,11,"smackdown"
2017-11-07,"WWE SmackDown Live #952",0,2603000,2017,11,"smackdown"
2017-10-31,"WWE SmackDown Live #951",0,2119000,2017,10,"smackdown"
2017-10-24,"WWE SmackDown Live #950",0,2699000,2017,10,"smackdown"
2017-10-17,"WWE SmackDown Live #949",0,2320000,2017,10,"smackdown"
2017-10-10,"WWE SmackDown Live #948",0,2467000,2017,10,"smackdown"
2017-10-03,"WWE SmackDown Live #947",0,2323000,2017,10,"smackdown"
2017-09-26,"WWE SmackDown Live #946",0,2542000,2017,9,"smackdown"
2017-09-19,"WWE SmackDown Live #945",0,2510000,2017,9,"smackdown"
2017-09-12,"WWE SmackDown Live #944",0,2754000,2017,9,"smackdown"
2017-09-05,"WWE SmackDown Live #943",0,2582000,2017,9,"smackdown"
2017-08-29,"WWE SmackDown Live #942",0,2455000,2017,8,"smackdown"
2017-08-22,"WWE SmackDown Live #941",0,2685000,2017,8,"smackdown"
2017-08-15,"WWE SmackDown Live #940",0,2530000,2017,8,"smackdown"
2017-08-08,"WWE SmackDown Live #939",0,2584000,2017,8,"smackdown"
2017-08-01,"WWE SmackDown Live #938",1.7,2569000,2017,8,"smackdown"
2017-07-25,"WWE SmackDown Live #937",1.73,2539000,2017,7,"smackdown"
2017-07-18,"WWE SmackDown Live #936",0,2548000,2017,7,"smackdown"
2017-07-11,"WWE SmackDown Live #935",0,2465000,2017,7,"smackdown"
2017-07-04,"WWE SmackDown Live #934",0,2329000,2017,7,"smackdown"
2017-06-27,"WWE SmackDown Live #933",0,2603000,2017,6,"smackdown"
2017-06-20,"WWE SmackDown Live #932",0,2597000,2017,6,"smackdown"
2017-06-13,"WWE SmackDown Live #931",1.59,2072000,2017,6,"smackdown"
2017-06-06,"WWE SmackDown Live #930",0,2349000,2017,6,"smackdown"
2017-05-30,"WWE SmackDown Live #929",0,2350000,2017,5,"smackdown"
2017-05-23,"WWE SmackDown Live #928",0,2328000,2017,5,"smackdown"
2017-05-16,"WWE SmackDown Live #927",0,2175000,2017,5,"smackdown"
2017-05-09,"WWE SmackDown Live #926",0,2348000,2017,5,"smackdown"
2017-05-02,"WWE SmackDown Live #925",0,2300000,2017,5,"smackdown"
2017-04-25,"WWE SmackDown Live #924",0,2493000,2017,4,"smackdown"
2017-04-18,"WWE SmackDown Live #923",1.72,2544000,2017,4,"smackdown"
2017-04-11,"WWE SmackDown Live #922",2.14,3105000,2017,4,"smackdown"
2017-04-04,"WWE SmackDown Live #921",2.02,2885000,2017,4,"smackdown"
2017-03-28,"WWE SmackDown Live #920",1.8,2698000,2017,3,"smackdown"
2017-03-21,"WWE SmackDown Live #919",1.79,2647000,2017,3,"smackdown"
2017-03-14,"WWE SmackDown Live #918",1.79,2628000,2017,3,"smackdown"
2017-03-07,"WWE SmackDown Live #917",1.94,2738000,2017,3,"smackdown"
2017-02-28,"WWE SmackDown Live #916",1.75,2568000,2017,2,"smackdown"
2017-02-21,"WWE SmackDown Live #915",1.96,2792000,2017,2,"smackdown"
2017-02-14,"WWE SmackDown Live #914",1.8,2626000,2017,2,"smackdown"
2017-02-07,"WWE SmackDown Live #913",1.8,2627000,2017,2,"smackdown"
2017-01-31,"WWE SmackDown Live #912",1.92,2817000,2017,1,"smackdown"
2017-01-24,"WWE SmackDown Live #911",1.79,2556000,2017,1,"smackdown"
2017-01-10,"WWE SmackDown Live #909",1.79,2533000,2017,1,"smackdown"
2017-01-03,"WWE SmackDown Live #908",1.78,2596000,2017,1,"smackdown"
2016-12-27,"WWE SmackDown Live #907",0,2885000,2016,12,"smackdown"
2016-12-20,"WWE SmackDown Live #906",0,2637000,2016,12,"smackdown"
2016-12-13,"WWE SmackDown Live #905",0,2361000,2016,12,"smackdown"
2016-12-06,"WWE SmackDown Live #904",0,2479000,2016,12,"smackdown"
2016-11-29,"WWE SmackDown Live #903",0,2576000,2016,11,"smackdown"
2016-11-22,"WWE SmackDown Live #902",0,2505000,2016,11,"smackdown"
2016-11-15,"WWE SmackDown Live #901",0,2725000,2016,11,"smackdown"
2016-11-08,"WWE SmackDown Live #900",0,1921000,2016,11,"smackdown"
2016-11-01,"WWE SmackDown Live #899",0,2187000,2016,11,"smackdown"
2016-10-25,"WWE SmackDown Live #898",0,2127000,2016,10,"smackdown"
2016-10-18,"WWE SmackDown Live #897",1.71,2405000,2016,10,"smackdown"
2016-10-11,"WWE SmackDown Live #896",0,2448000,2016,10,"smackdown"
2016-10-04,"WWE SmackDown Live #895",0,2316000,2016,10,"smackdown"
2016-09-27,"WWE SmackDown Live #894",0,2340000,2016,9,"smackdown"
2016-09-20,"WWE SmackDown Live #893",1.7,2292000,2016,9,"smackdown"
2016-09-13,"WWE SmackDown Live #892",0,2658000,2016,9,"smackdown"
2016-09-06,"WWE SmackDown Live #891",0,2454000,2016,9,"smackdown"
2016-08-30,"WWE SmackDown Live #890",1.95,2835000,2016,8,"smackdown"
2016-08-23,"WWE SmackDown Live #889",1.92,2714000,2016,8,"smackdown"
2016-08-16,"WWE SmackDown Live #888",1.72,2471000,2016,8,"smackdown"
2016-08-09,"WWE SmackDown Live #887",1.69,2455000,2016,8,"smackdown"
2016-08-02,"WWE SmackDown Live #886",1.86,2681000,2016,8,"smackdown"
2016-07-26,"WWE SmackDown Live #885",1.92,2743000,2016,7,"smackdown"
2016-07-19,"WWE SmackDown Live #884",0,3170000,2016,7,"smackdown"
2016-07-14,"WWE SmackDown #883",0,2068000,2016,7,"smackdown"
2016-07-07,"WWE SmackDown #882",0,2241000,2016,7,"smackdown"
2016-06-30,"WWE SmackDown #881",0,2080000,2016,6,"smackdown"
2016-06-23,"WWE SmackDown #880",1.58,2145000,2016,6,"smackdown"
2016-06-16,"WWE SmackDown #879",1.56,2073000,2016,6,"smackdown"
2016-06-09,"WWE SmackDown #878",1.51,1996000,2016,6,"smackdown"
2016-06-02,"WWE SmackDown #877",1.59,2169000,2016,6,"smackdown"
2016-05-26,"WWE SmackDown #876",1.57,2112000,2016,5,"smackdown"
2016-05-19,"WWE SmackDown #875",1.62,2295000,2016,5,"smackdown"
2016-05-12,"WWE SmackDown #874",1.59,2262000,2016,5,"smackdown"
2016-05-05,"WWE SmackDown #873",1.65,2346000,2016,5,"smackdown"
2016-04-28,"WWE SmackDown #872",1.54,2109000,2016,4,"smackdown"
2016-04-21,"WWE SmackDown #871",1.71,2431000,2016,4,"smackdown"
2016-04-14,"WWE SmackDown #870",1.7,2355000,2016,4,"smackdown"
2016-04-07,"WWE SmackDown #869",1.75,2444000,2016,4,"smackdown"
2016-03-31,"WWE SmackDown #868",1.66,2328000,2016,3,"smackdown"
2016-03-24,"WWE SmackDown #867",0,2501000,2016,3,"smackdown"
2016-03-17,"WWE SmackDown #866",0,2260000,2016,3,"smackdown"
2016-03-10,"WWE SmackDown #865",0,2186000,2016,3,"smackdown"
2016-03-03,"WWE SmackDown #864",0,2491000,2016,3,"smackdown"
2016-02-25,"WWE SmackDown #863",0,2395000,2016,2,"smackdown"
2016-02-18,"WWE SmackDown #862",1.76,2458000,2016,2,"smackdown"
2016-02-11,"WWE SmackDown #861",1.72,2414000,2016,2,"smackdown"
2016-02-04,"WWE SmackDown #860",1.86,2664000,2016,2,"smackdown"
2016-01-28,"WWE SmackDown #859",1.87,2720000,2016,1,"smackdown"
2016-01-21,"WWE SmackDown #858",1.87,2757000,2016,1,"smackdown"
2016-01-14,"WWE SmackDown #857",1.68,2332000,2016,1,"smackdown"
2016-01-07,"WWE SmackDown #856",1.93,2757000,2016,1,"smackdown"
2015-12-31,"WWE SmackDown #855",1.15,1658000,2015,12,"smackdown"
2015-12-22,"WWE SmackDown #854 - SuperSmackDown LIVE!",1.53,2264000,2015,12,"smackdown"
2015-12-17,"WWE SmackDown #853",1.68,2332000,2015,12,"smackdown"
2015-12-10,"WWE SmackDown #852",1.55,2133000,2015,12,"smackdown"
2015-12-03,"WWE SmackDown #851",1.49,2044000,2015,12,"smackdown"
2015-11-26,"WWE SmackDown #850",1.15,1652000,2015,11,"smackdown"
2015-11-19,"WWE SmackDown #849",1.64,2229000,2015,11,"smackdown"
2015-11-12,"WWE SmackDown #848",1.62,2294000,2015,11,"smackdown"
2015-11-05,"WWE SmackDown #847",1.5,2123000,2015,11,"smackdown"
2015-10-29,"WWE SmackDown #846",1.5,2171000,2015,10,"smackdown"
2015-10-22,"WWE SmackDown #845",1.62,2204000,2015,10,"smackdown"
2015-10-15,"WWE SmackDown #844",1.55,2090000,2015,10,"smackdown"
2015-10-08,"WWE SmackDown #843",1.57,2147000,2015,10,"smackdown"
2015-10-01,"WWE SmackDown #842",1.57,2132000,2015,10,"smackdown"
2015-09-24,"WWE SmackDown #841",1.61,2138000,2015,9,"smackdown"
2015-09-17,"WWE SmackDown #840",1.49,2083000,2015,9,"smackdown"
2015-09-10,"WWE SmackDown #839",1.54,2040000,2015,9,"smackdown"
2015-09-03,"WWE SmackDown #838",1.42,1981000,2015,9,"smackdown"
2015-08-27,"WWE SmackDown #837",1.62,2195000,2015,8,"smackdown"
2015-08-20,"WWE SmackDown #836",1.7,2434000,2015,8,"smackdown"
2015-08-13,"WWE SmackDown #835",1.57,2083000,2015,8,"smackdown"
2015-08-06,"WWE SmackDown #834",1.7,2405000,2015,8,"smackdown"
2015-07-30,"WWE SmackDown #833",1.77,2443000,2015,7,"smackdown"
2015-07-23,"WWE SmackDown #832",1.79,2353000,2015,7,"smackdown"
2015-07-16,"WWE SmackDown #831",1.63,2153000,2015,7,"smackdown"
2015-07-09,"WWE SmackDown #830",1.69,2388000,2015,7,"smackdown"
2015-07-02,"WWE SmackDown #829",1.6,2265000,2015,7,"smackdown"
2015-06-25,"WWE SmackDown #828",1.76,2496000,2015,6,"smackdown"
2015-06-18,"WWE SmackDown #827",1.79,2466000,2015,6,"smackdown"
2015-06-11,"WWE SmackDown #826",1.81,2611000,2015,6,"smackdown"
2015-06-04,"WWE SmackDown #825",1.7,2350000,2015,6,"smackdown"
2015-05-28,"WWE SmackDown #824",1.84,2574000,2015,5,"smackdown"
2015-05-21,"WWE SmackDown #823",1.81,2589000,2015,5,"smackdown"
2015-05-14,"WWE SmackDown #822",1.79,2528000,2015,5,"smackdown"
2015-05-07,"WWE SmackDown #821",1.86,2575000,2015,5,"smackdown"
2015-04-30,"WWE SmackDown #820",1.62,2338000,2015,4,"smackdown"
2015-04-23,"WWE SmackDown #819",1.92,2642000,2015,4,"smackdown"
2015-04-16,"WWE SmackDown #818",1.7,2450000,2015,4,"smackdown"
2015-04-09,"WWE SmackDown #817",1.88,2631000,2015,4,"smackdown"
2015-04-02,"WWE SmackDown #816",1.94,2743000,2015,4,"smackdown"
2015-03-26,"WWE SmackDown #815",1.86,2506000,2015,3,"smackdown"
2015-03-19,"WWE SmackDown #814",1.91,2595000,2015,3,"smackdown"
2015-03-12,"WWE SmackDown #813",1.83,2573000,2015,3,"smackdown"
2015-03-05,"WWE SmackDown #812",1.94,2694000,2015,3,"smackdown"
2015-02-26,"WWE SmackDown #811",1.86,2624000,2015,2,"smackdown"
2015-02-19,"WWE SmackDown #810",1.77,2403000,2015,2,"smackdown"
2015-02-12,"WWE SmackDown #809",1.94,2596000,2015,2,"smackdown"
2015-02-05,"WWE SmackDown #808",1.76,2441000,2015,2,"smackdown"
2015-01-29,"WWE SmackDown #807",2.06,2952000,2015,1,"smackdown"
2015-01-22,"WWE SmackDown #806",1.97,2814000,2015,1,"smackdown"
2015-01-15,"WWE SmackDown #805",1.91,2675000,2015,1,"smackdown"
2015-01-09,"WWE SmackDown #804",1.68,2432000,2015,1,"smackdown"
2015-01-02,"WWE SmackDown #803",1.81,2582000,2015,1,"smackdown"
2014-12-26,"WWE SmackDown #802",1.81,2490000,2014,12,"smackdown"
2014-12-16,"WWE SuperSmackDown LIVE! #801",1.51,2027000,2014,12,"smackdown"
2014-12-12,"WWE SmackDown #800",1.74,2531000,2014,12,"smackdown"
2014-12-05,"WWE SmackDown #799",1.74,2494000,2014,12,"smackdown"
2014-11-28,"WWE SmackDown #798",2.09,3054000,2014,11,"smackdown"
2014-11-21,"WWE SmackDown #797",2.11,2878000,2014,11,"smackdown"
2014-11-14,"WWE SmackDown #796",1.93,2715000,2014,11,"smackdown"
2014-11-07,"WWE SmackDown #795",1.86,2425000,2014,11,"smackdown"
2014-10-31,"WWE SmackDown #794",1.64,2213000,2014,10,"smackdown"
2014-10-24,"WWE SmackDown #793",1.67,2279000,2014,10,"smackdown"
2014-10-17,"WWE SmackDown #792",1.96,2694000,2014,10,"smackdown"
2014-10-10,"WWE SmackDown #791 - 15th Anniversary Show",1.94,2671000,2014,10,"smackdown"
2014-10-03,"WWE SmackDown #790",2.02,2749000,2014,10,"smackdown"
2014-09-26,"WWE SmackDown #789",1.74,2318000,2014,9,"smackdown"
2014-09-19,"WWE SmackDown #788",1.86,2631000,2014,9,"smackdown"
2014-09-12,"WWE SmackDown #787",1.95,2821000,2014,9,"smackdown"
2014-09-05,"WWE SmackDown #786",2.02,2758000,2014,9,"smackdown"
2014-08-29,"WWE SmackDown #785",1.95,2730000,2014,8,"smackdown"
2014-08-22,"WWE SmackDown #784",1.79,2461000,2014,8,"smackdown"
2014-08-15,"WWE SmackDown #783",1.88,2564000,2014,8,"smackdown"
2014-08-08,"WWE SmackDown #782",1.89,2642000,2014,8,"smackdown"
2014-08-01,"WWE SmackDown #781",1.91,2713000,2014,8,"smackdown"
2014-07-25,"WWE SmackDown #780",2.01,2720000,2014,7,"smackdown"
2014-07-18,"WWE SmackDown #779",1.95,2885000,2014,7,"smackdown"
2014-07-11,"WWE SmackDown #778",1.78,2540000,2014,7,"smackdown"
2014-07-04,"WWE SmackDown #777",1.37,1881000,2014,7,"smackdown"
2014-06-27,"WWE SmackDown #776",2.02,2966000,2014,6,"smackdown"
2014-06-20,"WWE SmackDown #775",1.84,2762000,2014,6,"smackdown"
2014-06-13,"WWE SmackDown #774",1.7,2322000,2014,6,"smackdown"
2014-06-06,"WWE SmackDown #773",1.96,2782000,2014,6,"smackdown"
2014-05-30,"WWE SmackDown #772",1.76,2437000,2014,5,"smackdown"
2014-05-23,"WWE SmackDown #771",1.87,2580000,2014,5,"smackdown"
2014-05-16,"WWE SmackDown #770",1.77,2485000,2014,5,"smackdown"
2014-05-09,"WWE SmackDown #769",1.69,2276000,2014,5,"smackdown"
2014-05-02,"WWE SmackDown #768",1.67,2271000,2014,5,"smackdown"
2014-04-25,"WWE SmackDown #767",1.77,2670000,2014,4,"smackdown"
2014-04-18,"WWE SmackDown #766",1.96,2757000,2014,4,"smackdown"
2014-04-11,"WWE SmackDown #765",1.93,2717000,2014,4,"smackdown"
2014-04-04,"WWE SmackDown #764",1.92,2712000,2014,4,"smackdown"
2014-03-28,"WWE SmackDown #763",2.08,3057000,2014,3,"smackdown"
2014-03-21,"WWE SmackDown #762",1.9,2597000,2014,3,"smackdown"
2014-03-14,"WWE SmackDown #761",1.98,2801000,2014,3,"smackdown"
2014-03-07,"WWE SmackDown #760",2.16,3142000,2014,3,"smackdown"
2014-02-28,"WWE SmackDown #759",2.05,2796000,2014,2,"smackdown"
2014-02-21,"WWE SmackDown #758",1.95,2729000,2014,2,"smackdown"
2014-02-14,"WWE SmackDown #757",1.98,2831000,2014,2,"smackdown"
2014-02-07,"WWE SmackDown #756",2.15,3201000,2014,2,"smackdown"
2014-01-31,"WWE SmackDown #755",2.18,3027000,2014,1,"smackdown"
2014-01-24,"WWE SmackDown #754",2.15,3029000,2014,1,"smackdown"
2014-01-17,"WWE SmackDown #753",2.11,2916000,2014,1,"smackdown"
2014-01-10,"WWE SmackDown #752",1.96,2818000,2014,1,"smackdown"
2014-01-03,"WWE SmackDown #751",1.88,2616000,2014,1,"smackdown"
2013-12-27,"WWE SmackDown #750",1.99,2852000,2013,12,"smackdown"
2013-12-20,"WWE SmackDown #749",1.91,2724000,2013,12,"smackdown"
2013-12-13,"WWE SmackDown #748",1.94,2686000,2013,12,"smackdown"
2013-12-06,"WWE SmackDown #747",1.98,2837000,2013,12,"smackdown"
2013-11-29,"WWE SmackDown #746",1.86,2641000,2013,11,"smackdown"
2013-11-22,"WWE SmackDown #745",2.15,3106000,2013,11,"smackdown"
2013-11-15,"WWE SmackDown #744",1.9,2684000,2013,11,"smackdown"
2013-11-08,"WWE SmackDown #743",2.08,2946000,2013,11,"smackdown"
2013-11-01,"WWE SmackDown #742",1.9,2730000,2013,11,"smackdown"
2013-10-25,"WWE SmackDown #741",1.94,2681000,2013,10,"smackdown"
2013-10-18,"WWE SmackDown #740",1.83,2640000,2013,10,"smackdown"
2013-10-11,"WWE SmackDown #739",1.82,2453000,2013,10,"smackdown"
2013-10-04,"WWE SmackDown #738",1.83,2513000,2013,10,"smackdown"
2013-09-27,"WWE SmackDown #737",1.89,2631000,2013,9,"smackdown"
2013-09-20,"WWE SmackDown #736",1.93,2602000,2013,9,"smackdown"
2013-09-13,"WWE SmackDown #735",1.96,2827000,2013,9,"smackdown"
2013-09-06,"WWE SmackDown #734",1.88,2467000,2013,9,"smackdown"
2013-08-30,"WWE SmackDown #733",1.93,2794000,2013,8,"smackdown"
2013-08-23,"WWE SmackDown #732",1.9,2572000,2013,8,"smackdown"
2013-08-16,"WWE SmackDown #731",1.83,240000,2013,8,"smackdown"
2013-08-09,"WWE SmackDown #730",1.9,2490000,2013,8,"smackdown"
2013-08-02,"WWE SmackDown #729",1.99,2746000,2013,8,"smackdown"
2013-07-26,"WWE SmackDown #728",1.92,2650000,2013,7,"smackdown"
2013-07-19,"WWE SmackDown #727",1.85,2577000,2013,7,"smackdown"
2013-07-12,"WWE SmackDown #726",1.71,2275000,2013,7,"smackdown"
2013-07-05,"WWE SmackDown #725",1.69,2383000,2013,7,"smackdown"
2013-06-28,"WWE SmackDown #724",1.77,2259000,2013,6,"smackdown"
2013-06-21,"WWE SmackDown #723",1.71,2280000,2013,6,"smackdown"
2013-06-14,"WWE SmackDown #722",1.66,2317000,2013,6,"smackdown"
2013-06-07,"WWE SmackDown #721",1.91,2626000,2013,6,"smackdown"
2013-05-31,"WWE SmackDown #720",1.85,2410000,2013,5,"smackdown"
2013-05-24,"WWE SmackDown #719",1.86,2465000,2013,5,"smackdown"
2013-05-17,"WWE SmackDown #718",1.78,2435000,2013,5,"smackdown"
2013-05-10,"WWE SmackDown #717",1.86,2530000,2013,5,"smackdown"
2013-05-03,"WWE SmackDown #716",1.82,2471000,2013,5,"smackdown"
2013-04-26,"WWE SmackDown #715",1.96,2751000,2013,4,"smackdown"
